@relation californiaHousing

@attribute MedianHouseValue numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute HousingMedianAge numeric
@attribute TotalRooms numeric
@attribute TotalBedrooms numeric
@attribute Population numeric
@attribute Households numeric
@attribute MedianIncome numeric

@data
500001.0,-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376
192700.0,-117.89,33.76,34.0,1050.0,210.0,723.0,201.0,4.8
218100.0,-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147
48100.0,-121.11,41.07,26.0,1707.0,308.0,761.0,250.0,2.7188
44000.0,-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434
358000.0,-118.28,34.18,52.0,2602.0,418.0,1137.0,419.0,5.3185
140000.0,-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125
171100.0,-118.09,33.92,36.0,2381.0,419.0,1669.0,444.0,4.6976
319000.0,-119.03,34.21,11.0,4528.0,729.0,2398.0,684.0,5.3044
360600.0,-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,8.7974
111300.0,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625
198700.0,-119.18,34.22,15.0,4615.0,1008.0,2549.0,973.0,3.9063
183800.0,-118.32,33.94,38.0,1067.0,170.0,499.0,169.0,4.6389
119600.0,-121.59,39.86,14.0,1527.0,269.0,665.0,261.0,2.8657
175000.0,-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115
231200.0,-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157
342900.0,-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875
195800.0,-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082
205100.0,-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001
294000.0,-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048
65000.0,-121.24,37.93,21.0,1185.0,237.0,960.0,245.0,2.0893
62300.0,-121.48,38.53,37.0,1704.0,361.0,902.0,356.0,1.9837
88100.0,-117.4,34.07,28.0,2879.0,659.0,1661.0,554.0,2.066
92800.0,-120.38,39.82,10.0,1262.0,258.0,510.0,209.0,2.1667
109700.0,-122.27,37.83,51.0,2665.0,574.0,1258.0,536.0,2.7303
64000.0,-117.31,34.11,38.0,1208.0,321.0,1225.0,317.0,1.4663
500001.0,-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042
140300.0,-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659
195500.0,-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098
217000.0,-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375
90100.0,-122.4,40.57,23.0,1321.0,259.0,749.0,222.0,1.655
55300.0,-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647
146300.0,-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216
123500.0,-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364
403000.0,-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753
316000.0,-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409
156700.0,-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406
88800.0,-121.32,37.97,43.0,2453.0,490.0,1093.0,438.0,2.9107
229900.0,-121.84,37.39,31.0,5524.0,914.0,2848.0,879.0,5.5592
127200.0,-117.25,33.21,9.0,1944.0,488.0,1992.0,453.0,2.066
204500.0,-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885
455400.0,-122.43,37.76,52.0,2356.0,501.0,909.0,481.0,4.2569
112500.0,-117.41,33.94,29.0,3181.0,714.0,1603.0,706.0,3.25
393900.0,-118.15,33.77,52.0,2204.0,498.0,899.0,445.0,4.1765
345700.0,-122.56,37.98,36.0,2649.0,542.0,1111.0,557.0,4.8056
110700.0,-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,4.2656
212200.0,-121.53,38.48,5.0,27870.0,5027.0,11935.0,4855.0,4.8811
213200.0,-118.51,34.22,36.0,1493.0,285.0,766.0,272.0,4.8646
94600.0,-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792
500000.0,-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717
279200.0,-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524
178600.0,-121.85,37.3,19.0,6275.0,1546.0,4312.0,1466.0,2.7768
129700.0,-120.98,37.57,27.0,925.0,176.0,449.0,168.0,2.6406
189600.0,-117.87,34.09,31.0,1484.0,327.0,927.0,317.0,3.6484
457300.0,-118.56,34.18,39.0,1819.0,291.0,770.0,278.0,5.4088
118800.0,-121.39,38.6,22.0,5773.0,1320.0,2607.0,1250.0,2.5238
115400.0,-120.45,37.79,8.0,2687.0,495.0,5087.0,385.0,3.1719
500001.0,-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386
173200.0,-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732
115700.0,-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788
156300.0,-122.04,37.5,17.0,407.0,97.0,307.0,100.0,3.1696
201200.0,-122.36,38.4,16.0,2716.0,546.0,898.0,500.0,2.2536
125900.0,-121.43,38.56,50.0,1533.0,288.0,532.0,257.0,2.5417
358800.0,-117.95,33.63,27.0,2489.0,481.0,1082.0,443.0,5.8777
272900.0,-122.31,37.55,45.0,507.0,140.0,305.0,139.0,2.6159
155700.0,-122.12,37.45,38.0,1276.0,314.0,955.0,287.0,2.0096
267100.0,-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239
355600.0,-122.43,37.75,52.0,2285.0,509.0,839.0,456.0,4.7946
100000.0,-118.31,34.09,28.0,720.0,267.0,891.0,265.0,1.8977
92600.0,-117.1,32.71,9.0,1931.0,472.0,1628.0,445.0,2.085
188200.0,-121.2,39.25,5.0,906.0,144.0,376.0,141.0,4.3523
81100.0,-119.77,36.79,27.0,2258.0,427.0,1076.0,423.0,2.9937
190800.0,-117.93,33.79,36.0,2363.0,403.0,1240.0,391.0,4.0909
417000.0,-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074
279200.0,-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985
72100.0,-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625
208400.0,-122.66,38.42,14.0,5315.0,1037.0,2228.0,950.0,4.023
87100.0,-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078
284100.0,-122.41,37.62,49.0,1464.0,302.0,636.0,259.0,4.25
83800.0,-121.59,39.74,17.0,1646.0,330.0,750.0,344.0,2.3798
144000.0,-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882
400000.0,-122.43,37.8,52.0,2788.0,813.0,1302.0,764.0,4.199
288200.0,-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817
154200.0,-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846
181300.0,-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736
139200.0,-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188
76200.0,-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597
176700.0,-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3.1523
70300.0,-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208
154700.0,-118.2,33.99,35.0,1608.0,465.0,2140.0,488.0,3.1979
114300.0,-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455
500001.0,-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153
183800.0,-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228
161800.0,-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137
111500.0,-122.73,39.04,23.0,1618.0,395.0,425.0,244.0,1.9833
215000.0,-118.74,34.27,23.0,2493.0,522.0,1488.0,505.0,4.18
187500.0,-118.31,34.09,36.0,2517.0,842.0,2446.0,689.0,2.1524
227900.0,-118.13,34.16,52.0,1596.0,314.0,1024.0,292.0,3.6719
128800.0,-118.22,33.98,34.0,2225.0,753.0,2980.0,736.0,1.6685
358500.0,-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576
373700.0,-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699
500001.0,-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817
135300.0,-117.51,34.02,24.0,7779.0,1835.0,3996.0,1765.0,2.1764
57200.0,-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563
158000.0,-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3.5972
201500.0,-118.13,33.92,36.0,984.0,183.0,615.0,206.0,4.1786
123400.0,-117.67,34.07,29.0,1840.0,388.0,1278.0,368.0,3.5036
269800.0,-122.38,37.91,18.0,3507.0,711.0,1224.0,676.0,5.0524
195800.0,-118.1,34.01,42.0,1436.0,298.0,1005.0,298.0,3.4297
236900.0,-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426
225900.0,-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714
114300.0,-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031
500001.0,-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633
435700.0,-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462
296100.0,-121.97,37.28,25.0,4707.0,695.0,1995.0,642.0,6.6437
381900.0,-121.97,37.76,8.0,3743.0,581.0,1633.0,567.0,6.7027
224200.0,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125
30000.0,-119.45,35.07,45.0,973.0,183.0,500.0,177.0,2.6389
57800.0,-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472
55000.0,-121.42,38.56,21.0,2066.0,748.0,2548.0,734.0,1.3571
307400.0,-118.02,34.15,44.0,2267.0,426.0,980.0,372.0,3.6
162500.0,-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824
68200.0,-119.42,35.19,26.0,890.0,172.0,483.0,170.0,4.15
69100.0,-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074
90000.0,-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589
191800.0,-117.99,33.75,22.0,3024.0,754.0,2357.0,743.0,3.3125
360900.0,-118.18,34.14,38.0,3039.0,487.0,1131.0,465.0,7.7116
161900.0,-117.92,34.05,36.0,2241.0,419.0,1743.0,448.0,4.6587
153100.0,-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,2.6726
60900.0,-119.85,36.43,23.0,1824.0,354.0,1146.0,362.0,2.8913
390900.0,-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015
229100.0,-118.36,34.17,46.0,1268.0,240.0,661.0,239.0,4.0742
181900.0,-121.89,37.35,44.0,1668.0,380.0,1143.0,365.0,3.2083
262000.0,-122.46,37.65,16.0,8676.0,1633.0,5130.0,1574.0,4.8096
98800.0,-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492
55500.0,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077
70700.0,-121.27,38.13,39.0,2614.0,634.0,1862.0,654.0,1.9238
216900.0,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019
95500.0,-120.97,37.64,42.0,2359.0,504.0,1131.0,480.0,2.0833
324900.0,-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019
69400.0,-121.76,38.68,38.0,674.0,178.0,701.0,189.0,1.3942
74000.0,-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962
119600.0,-122.32,37.91,34.0,2669.0,647.0,1341.0,555.0,2.6399
191900.0,-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855
90800.0,-117.3,34.15,45.0,942.0,166.0,401.0,174.0,3.8594
500001.0,-118.21,34.22,37.0,2260.0,322.0,941.0,303.0,8.3695
406200.0,-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823
325000.0,-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764
320700.0,-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544
412300.0,-122.03,37.33,23.0,4221.0,671.0,1782.0,641.0,7.4863
350700.0,-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611
123800.0,-118.29,33.94,32.0,2701.0,708.0,1880.0,590.0,1.6716
135200.0,-116.94,32.81,22.0,4266.0,1010.0,2766.0,985.0,2.8175
334400.0,-118.36,33.85,36.0,1390.0,230.0,683.0,219.0,4.8906
56500.0,-119.02,35.34,35.0,1650.0,390.0,1145.0,343.0,1.5357
450000.0,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667
344800.0,-122.03,37.93,21.0,4712.0,624.0,1773.0,615.0,6.0918
159400.0,-117.14,32.75,35.0,1391.0,329.0,726.0,317.0,2.6818
220700.0,-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543
181400.0,-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085
212300.0,-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735
334600.0,-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,4.7891
102000.0,-117.34,34.46,9.0,5983.0,1122.0,3515.0,1064.0,3.1505
500001.0,-117.89,33.61,45.0,1883.0,419.0,653.0,328.0,4.2222
248900.0,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164
98900.0,-121.33,38.0,32.0,4474.0,929.0,2177.0,884.0,3.2889
173600.0,-118.3,33.9,13.0,2455.0,661.0,1975.0,618.0,2.9559
248800.0,-117.99,33.7,13.0,4013.0,903.0,1999.0,859.0,4.625
215600.0,-118.56,34.19,36.0,2600.0,441.0,1246.0,426.0,4.1111
139200.0,-117.97,33.74,16.0,1735.0,380.0,784.0,360.0,4.2566
159600.0,-121.85,37.36,15.0,3148.0,1116.0,3556.0,1037.0,3.0466
81900.0,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063
122500.0,-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,4.4107
381800.0,-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599
500001.0,-117.94,33.62,25.0,1188.0,264.0,569.0,249.0,3.6607
366700.0,-116.25,33.68,16.0,926.0,189.0,238.0,118.0,3.0114
165000.0,-122.7,38.44,42.0,709.0,182.0,547.0,172.0,2.1912
152100.0,-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345
500001.0,-122.39,37.58,36.0,6026.0,852.0,2314.0,892.0,7.8997
168800.0,-122.41,37.8,52.0,1394.0,395.0,1700.0,400.0,2.75
60000.0,-121.39,39.39,52.0,189.0,34.0,121.0,37.0,3.0208
102800.0,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125
120000.0,-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398
166100.0,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704
334000.0,-122.14,37.08,18.0,2420.0,439.0,1278.0,416.0,5.2101
344700.0,-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085
158700.0,-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447
95900.0,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079
103900.0,-120.97,37.61,16.0,1326.0,375.0,884.0,375.0,1.871
61700.0,-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,2.234
59900.0,-120.25,37.23,34.0,1656.0,328.0,1110.0,332.0,2.1845
102800.0,-115.49,32.87,19.0,541.0,104.0,457.0,106.0,3.3583
252600.0,-122.43,37.72,50.0,2912.0,562.0,1989.0,537.0,3.6667
95100.0,-117.44,34.1,43.0,1614.0,400.0,926.0,349.0,2.075
182900.0,-117.15,32.92,16.0,2366.0,392.0,1482.0,407.0,4.9024
115100.0,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331
55000.0,-122.41,37.79,52.0,2302.0,938.0,1515.0,861.0,1.3668
77100.0,-117.7,33.6,25.0,1321.0,295.0,396.0,278.0,3.1131
133300.0,-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942
87500.0,-121.8,39.64,25.0,2202.0,422.0,1109.0,403.0,2.8306
102600.0,-117.29,34.15,49.0,1820.0,321.0,757.0,324.0,3.2976
133700.0,-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288
286200.0,-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306
168800.0,-117.29,33.12,4.0,1380.0,322.0,755.0,286.0,4.7961
134400.0,-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929
240700.0,-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148
127600.0,-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337
184100.0,-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563
220100.0,-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821
183300.0,-117.87,33.76,6.0,2992.0,1194.0,3800.0,1130.0,2.246
287700.0,-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875
267400.0,-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192
266000.0,-118.43,34.17,33.0,1679.0,404.0,933.0,412.0,2.6979
211300.0,-122.05,37.55,23.0,4247.0,835.0,2357.0,823.0,5.1321
239400.0,-118.94,34.18,24.0,3689.0,585.0,1898.0,581.0,5.9224
94500.0,-118.95,35.26,24.0,1341.0,214.0,667.0,184.0,4.0
153800.0,-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875
220000.0,-118.47,34.21,34.0,2512.0,603.0,1805.0,584.0,2.9735
119700.0,-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911
120700.0,-118.21,33.89,42.0,1739.0,370.0,1104.0,297.0,2.2125
414100.0,-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676
86300.0,-119.31,36.3,20.0,1256.0,209.0,566.0,195.0,4.0221
229400.0,-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879
156100.0,-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648
163900.0,-118.33,33.9,21.0,6603.0,1984.0,5546.0,1745.0,2.6091
116800.0,-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4.559
450000.0,-118.1,34.18,39.0,2321.0,336.0,880.0,339.0,7.7108
175000.0,-117.22,32.78,22.0,2020.0,466.0,1010.0,429.0,3.4527
334900.0,-118.46,34.16,16.0,4590.0,1200.0,2195.0,1139.0,3.8273
175000.0,-122.36,38.41,18.0,1808.0,400.0,968.0,370.0,3.7067
202200.0,-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063
63500.0,-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411
73100.0,-115.49,32.67,24.0,1266.0,275.0,1083.0,298.0,1.4828
49400.0,-118.98,35.38,28.0,1171.0,299.0,1193.0,273.0,0.8639
174000.0,-118.37,33.95,52.0,836.0,175.0,747.0,166.0,4.125
87700.0,-119.32,36.32,29.0,2409.0,436.0,1142.0,440.0,3.6895
381500.0,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0
254600.0,-118.16,34.07,42.0,3836.0,777.0,2118.0,754.0,3.6364
170400.0,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045
70700.0,-124.0,40.22,16.0,2088.0,535.0,816.0,326.0,1.319
235200.0,-117.35,33.96,25.0,2396.0,316.0,951.0,314.0,8.2405
169300.0,-117.15,32.91,15.0,1613.0,303.0,702.0,240.0,4.875
184400.0,-122.26,37.83,52.0,1443.0,311.0,660.0,292.0,3.0125
316000.0,-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927
500001.0,-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045
122900.0,-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656
103400.0,-119.08,36.09,25.0,1880.0,339.0,1003.0,315.0,2.7298
70800.0,-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852
71900.0,-119.34,35.59,33.0,3240.0,654.0,1809.0,616.0,2.3934
213800.0,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181
221300.0,-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594
137500.0,-122.28,37.81,52.0,386.0,164.0,346.0,155.0,0.8075
192000.0,-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063
500001.0,-117.88,33.6,31.0,5488.0,1055.0,1938.0,964.0,8.8742
275000.0,-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066
178400.0,-122.1,37.69,41.0,746.0,145.0,387.0,161.0,3.9063
187300.0,-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443
306800.0,-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196
276600.0,-121.16,38.75,27.0,771.0,108.0,315.0,111.0,8.4882
159800.0,-117.85,33.74,19.0,1248.0,357.0,1214.0,328.0,2.7059
500001.0,-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782
252200.0,-117.81,33.75,23.0,3498.0,636.0,1574.0,642.0,5.021
316700.0,-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806
350000.0,-118.25,34.05,52.0,2806.0,1944.0,2232.0,1605.0,0.6775
258300.0,-121.97,37.51,25.0,3333.0,511.0,1671.0,504.0,5.4359
88900.0,-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965
304100.0,-118.38,34.01,18.0,9528.0,2075.0,3922.0,1920.0,4.7612
161800.0,-122.07,37.65,31.0,3300.0,790.0,2181.0,740.0,3.016
450000.0,-118.49,34.03,31.0,3155.0,808.0,1208.0,745.0,3.6769
105000.0,-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228
158900.0,-121.12,38.0,36.0,683.0,159.0,505.0,141.0,3.4265
257000.0,-118.11,33.79,36.0,2223.0,370.0,1039.0,370.0,5.7942
107600.0,-119.43,36.63,25.0,1784.0,312.0,904.0,303.0,3.625
146400.0,-118.31,33.92,35.0,1307.0,246.0,672.0,219.0,4.8456
335300.0,-122.03,37.3,22.0,3583.0,758.0,1792.0,695.0,5.4842
204800.0,-117.35,33.95,28.0,1650.0,210.0,557.0,211.0,7.6632
193800.0,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5
97000.0,-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667
394900.0,-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221
164000.0,-121.35,38.62,28.0,4175.0,796.0,2032.0,830.0,3.4299
186300.0,-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442
187500.0,-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6
96900.0,-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849
255900.0,-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406
137500.0,-122.3,38.31,34.0,1797.0,395.0,1162.0,407.0,3.455
56800.0,-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16
335400.0,-118.52,34.16,39.0,2693.0,478.0,1219.0,435.0,5.17
450000.0,-122.39,37.57,35.0,520.0,83.0,185.0,76.0,6.4865
350500.0,-117.91,33.94,15.0,5799.0,842.0,2314.0,787.0,6.3433
173500.0,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125
267400.0,-121.28,38.73,6.0,4223.0,672.0,1747.0,631.0,5.419
142800.0,-118.2,34.05,36.0,2672.0,675.0,2883.0,674.0,2.0885
81800.0,-121.02,37.63,35.0,1591.0,364.0,1290.0,352.0,1.564
157500.0,-118.35,33.96,21.0,2714.0,881.0,1549.0,853.0,1.2094
96400.0,-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59
112500.0,-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639
169600.0,-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368
129800.0,-117.15,34.07,15.0,1852.0,316.0,906.0,298.0,5.3526
500001.0,-117.85,33.62,13.0,5192.0,658.0,1865.0,662.0,15.0001
500001.0,-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328
68300.0,-117.29,34.09,24.0,1451.0,387.0,1178.0,330.0,1.1806
319900.0,-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993
101600.0,-122.33,40.48,26.0,695.0,126.0,319.0,124.0,3.2788
345300.0,-118.37,34.05,35.0,2457.0,552.0,1159.0,523.0,3.0862
293000.0,-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375
54700.0,-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403
76100.0,-124.25,40.28,32.0,1430.0,419.0,434.0,187.0,1.9417
500001.0,-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083
350000.0,-117.99,33.67,12.0,2228.0,479.0,1122.0,488.0,4.0385
416700.0,-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292
276300.0,-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338
385400.0,-122.31,37.54,38.0,1946.0,407.0,975.0,417.0,4.0726
65400.0,-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521
423200.0,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5
101600.0,-117.4,34.06,17.0,5451.0,1008.0,3533.0,940.0,3.9191
230900.0,-121.97,37.52,23.0,4925.0,948.0,2530.0,894.0,5.0824
176600.0,-117.07,32.76,42.0,1827.0,378.0,880.0,380.0,2.5125
236400.0,-118.14,34.05,39.0,1880.0,367.0,954.0,349.0,3.875
341700.0,-118.37,34.09,22.0,4247.0,1253.0,1766.0,1170.0,3.1517
210200.0,-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152
232700.0,-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107
360100.0,-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,8.5282
187500.0,-118.29,34.06,27.0,2456.0,1111.0,4137.0,1104.0,1.5954
271500.0,-117.87,34.02,16.0,3552.0,575.0,2120.0,573.0,6.4333
147100.0,-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,2.5517
96100.0,-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188
277700.0,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951
92200.0,-120.55,38.07,27.0,1199.0,224.0,463.0,199.0,2.9063
500001.0,-122.08,37.84,17.0,1320.0,159.0,1722.0,141.0,11.7064
87600.0,-117.36,34.1,29.0,2819.0,637.0,1683.0,608.0,2.3205
102300.0,-121.84,39.76,14.0,2351.0,620.0,1215.0,548.0,2.3155
400000.0,-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445
58700.0,-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165
218700.0,-118.02,33.92,34.0,2169.0,418.0,1169.0,406.0,3.2222
110900.0,-120.98,37.79,20.0,2458.0,491.0,1227.0,481.0,2.7857
83500.0,-121.97,38.04,38.0,2505.0,554.0,1595.0,498.0,2.5833
237500.0,-122.41,37.79,52.0,1436.0,738.0,1688.0,662.0,1.5156
143400.0,-118.35,33.97,26.0,3832.0,1074.0,2340.0,904.0,2.6734
93400.0,-119.32,36.3,15.0,2864.0,571.0,1480.0,475.0,2.9698
234700.0,-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556
96200.0,-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625
500001.0,-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,5.8788
