@relation sulfer_2

@attribute y2 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric

@data
0.11764,0.898927,0.85365,0.568013,0.384424,0.508977
0.113527,0.897257,0.857516,0.572443,0.418612,0.507582
0.109414,0.895195,0.867077,0.573405,0.40479,0.50282
0.111133,0.895195,0.855531,0.58507,0.392532,0.502469
0.120479,0.893233,0.854852,0.586442,0.375512,0.500721
0.129825,0.886128,0.859884,0.579188,0.370534,0.499965
0.139171,0.880412,0.861608,0.580426,0.390514,0.502164
0.148517,0.880076,0.859362,0.577617,0.382961,0.506784
0.157863,0.882956,0.858613,0.563312,0.382837,0.508508
0.167208,0.887316,0.867825,0.55935,0.396285,0.503759
0.176554,0.892146,0.85917,0.558263,0.380047,0.504837
0.172205,0.894578,0.836445,0.56725,0.370965,0.512577
0.149948,0.876411,0.84799,0.572845,0.410822,0.510138
0.127691,0.846168,0.865335,0.568772,0.412977,0.507435
0.149965,0.820362,0.854556,0.576638,0.384277,0.517725
0.230475,0.804638,0.854033,0.555601,0.367495,0.521325
0.310985,0.808516,0.857028,0.506558,0.362494,0.521876
0.351776,0.823668,0.853842,0.483417,0.395322,0.516353
0.340629,0.84429,0.859362,0.474878,0.416481,0.506667
0.329481,0.870381,0.866868,0.468078,0.401842,0.500452
0.288228,0.898624,0.868835,0.478473,0.385343,0.49535
0.242542,0.92114,0.858944,0.490184,0.396059,0.495462
0.15486,0.93311,0.863193,0.524856,0.393121,0.490273
0.043956,0.933132,0.860285,0.583436,0.386091,0.48849
0.052626,0.920451,0.853807,0.612921,0.421186,0.491791
0.061296,0.902883,0.851073,0.626417,0.441926,0.496453
0.069966,0.886414,0.858178,0.629213,0.408418,0.503495
0.078637,0.871199,0.850045,0.626305,0.39277,0.513257
0.087307,0.857554,0.847102,0.617742,0.408566,0.513457
0.129084,0.845702,0.858735,0.593092,0.400299,0.516353
0.214154,0.839852,0.847973,0.565191,0.407035,0.521648
0.266702,0.838586,0.856314,0.550616,0.425353,0.511885
0.276724,0.838077,0.874895,0.534636,0.382576,0.508813
0.286745,0.841405,0.872649,0.511519,0.390003,0.510431
0.296767,0.844734,0.867164,0.498804,0.404484,0.513679
0.306788,0.848062,0.867599,0.490526,0.408759,0.508203
0.30022,0.851391,0.866746,0.489162,0.416378,0.501155
0.271957,0.85199,0.848774,0.49606,0.377144,0.506256
0.243694,0.849468,0.854172,0.485387,0.380813,0.507781
0.227546,0.847495,0.850115,0.487098,0.418998,0.513539
0.227239,0.846151,0.857307,0.491736,0.442856,0.510126
0.226932,0.844806,0.868853,0.482742,0.414303,0.504192
0.226624,0.842912,0.853633,0.478268,0.368935,0.507382
0.226317,0.843371,0.854503,0.478434,0.389595,0.504263
0.22601,0.843629,0.866101,0.469631,0.389198,0.50234
0.225703,0.842414,0.86261,0.459693,0.386624,0.509962
0.225396,0.84423,0.853337,0.452265,0.417875,0.512261
0.225089,0.846045,0.852779,0.455506,0.405969,0.510173
0.224782,0.847861,0.862183,0.45614,0.40767,0.509464
0.224475,0.849677,0.870855,0.446454,0.385638,0.501108
0.202246,0.853626,0.863942,0.446716,0.399029,0.499279
0.173104,0.857033,0.856506,0.462965,0.413657,0.496207
0.172408,0.857033,0.863837,0.46955,0.391182,0.495257
0.171712,0.858994,0.858787,0.462717,0.418057,0.504896
0.171017,0.856843,0.854312,0.455884,0.396909,0.508989
0.170321,0.85088,0.867181,0.454038,0.38811,0.505342
0.169625,0.852393,0.875226,0.454907,0.400186,0.502211
0.168929,0.854018,0.854242,0.460095,0.382003,0.508766
0.168234,0.857123,0.840711,0.461451,0.402329,0.512214
0.167538,0.861667,0.845727,0.454167,0.380308,0.518206
0.166842,0.86007,0.856645,0.452232,0.364898,0.51769
0.166147,0.858473,0.866363,0.460765,0.397192,0.503125
0.165451,0.856876,0.858108,0.4703,0.401881,0.503149
0.164755,0.858849,0.855688,0.476092,0.394822,0.506503
0.164059,0.86241,0.858143,0.483993,0.372484,0.50377
0.163364,0.863124,0.858021,0.482884,0.38896,0.500499
0.162668,0.863839,0.852187,0.48653,0.399982,0.497781
0.161972,0.864553,0.854974,0.494904,0.383733,0.500199
0.161277,0.866817,0.854538,0.496109,0.402522,0.502618
0.160581,0.866576,0.852901,0.490337,0.392827,0.505037
0.159885,0.861449,0.855722,0.497337,0.411945,0.505424
0.159189,0.861931,0.858004,0.499108,0.408509,0.508989
0.158494,0.865528,0.856175,0.491474,0.407783,0.51416
0.157798,0.86536,0.854643,0.492543,0.410471,0.513984
0.157102,0.865192,0.851543,0.495535,0.352209,0.511592
0.156407,0.865024,0.84254,0.498528,0.37584,0.510361
0.155711,0.864124,0.853093,0.495973,0.380988,0.509247
0.155015,0.862387,0.86234,0.492988,0.362948,0.506178
0.154319,0.860649,0.860041,0.498903,0.403248,0.506237
0.153765,0.860743,0.859762,0.499365,0.379197,0.506295
0.153396,0.858535,0.858874,0.486702,0.369218,0.508625
0.153027,0.851306,0.859432,0.476764,0.422286,0.508625
0.152658,0.844077,0.849297,0.474437,0.434396,0.509071
0.152289,0.839751,0.849105,0.471137,0.441132,0.511205
0.15192,0.838742,0.861887,0.473146,0.446246,0.51144
0.151551,0.837734,0.87035,0.476937,0.421345,0.509716
0.151182,0.841118,0.857829,0.469765,0.405391,0.511721
0.150813,0.847249,0.830628,0.462071,0.404019,0.516248
0.150444,0.850779,0.825961,0.466676,0.415494,0.512389
0.150075,0.850099,0.84759,0.470557,0.37152,0.504439
0.149705,0.844608,0.86746,0.47402,0.369355,0.500622
0.149336,0.839116,0.844856,0.47671,0.405345,0.512143
0.148967,0.836854,0.831795,0.479998,0.414292,0.517385
0.148598,0.838283,0.851491,0.48469,0.419293,0.503712
0.148229,0.836103,0.86119,0.484387,0.37651,0.495995
0.14786,0.829799,0.844682,0.489214,0.36771,0.506233
0.147491,0.825887,0.84907,0.48703,0.419905,0.504955
0.145769,0.819062,0.867338,0.48378,0.433864,0.500663
0.142279,0.815038,0.857446,0.490892,0.417705,0.504509
0.138788,0.825753,0.856297,0.499736,0.372495,0.505881
0.147301,0.839297,0.862357,0.49647,0.363776,0.50394
0.17151,0.850645,0.856593,0.488673,0.434703,0.505611
0.180456,0.85756,0.861156,0.485724,0.443083,0.502891
0.169444,0.857291,0.859919,0.488006,0.40911,0.501964
0.158432,0.856523,0.852239,0.495568,0.3893,0.505377
0.147419,0.857952,0.852239,0.504757,0.406445,0.504849
0.136407,0.858204,0.850185,0.514025,0.445645,0.501859
0.131874,0.857112,0.839736,0.521022,0.424815,0.50574
0.135815,0.85849,0.844247,0.519618,0.394369,0.505342
0.139756,0.85877,0.854173,0.516236,0.41004,0.499549
0.143697,0.858307,0.862845,0.511907,0.401581,0.501812
0.12412,0.862118,0.857812,0.517362,0.362354,0.507429
0.098798,0.865928,0.850272,0.533151,0.388321,0.509552
0.106181,0.871255,0.867999,0.543669,0.414288,0.50166
0.113564,0.880042,0.852361,0.556241,0.402182,0.505775
0.120948,0.890801,0.852118,0.555957,0.390536,0.508402
0.128331,0.897324,0.867146,0.548829,0.387871,0.504181
0.135715,0.899005,0.856959,0.546844,0.375262,0.505295
0.143098,0.90453,0.859083,0.541,0.436789,0.504052
0.146709,0.905819,0.862723,0.546186,0.463618,0.504884
0.145385,0.8945,0.856036,0.549258,0.41715,0.511088
0.144062,0.883965,0.856384,0.551712,0.418998,0.50506
0.142739,0.880502,0.851595,0.557982,0.4423,0.504017
0.141416,0.879997,0.847442,0.567698,0.449421,0.50611
0.140093,0.875178,0.854364,0.574348,0.416923,0.500745
0.13877,0.865428,0.857081,0.576977,0.400617,0.50404
0.137447,0.857168,0.857307,0.572875,0.406502,0.510419
0.141699,0.850611,0.859205,0.564317,0.376736,0.506386
0.15324,0.841544,0.851456,0.562751,0.399007,0.507886
0.182006,0.832197,0.857237,0.549848,0.392883,0.513234
0.233296,0.830124,0.860494,0.52739,0.396399,0.516587
0.261907,0.829922,0.851787,0.514684,0.415171,0.518569
0.260861,0.830852,0.864534,0.504574,0.381918,0.516048
0.259816,0.837072,0.866746,0.493171,0.394029,0.509071
0.25877,0.837958,0.860738,0.484457,0.410913,0.50326
0.257724,0.837166,0.863141,0.47759,0.382417,0.509505
0.256679,0.841425,0.875157,0.476721,0.380325,0.508813
0.255633,0.845683,0.879005,0.472624,0.397419,0.502738
0.247559,0.848321,0.869131,0.466704,0.42003,0.503061
0.230294,0.849106,0.857412,0.473285,0.428228,0.507371
0.213028,0.84989,0.850167,0.474195,0.390604,0.507617
0.204347,0.848551,0.859501,0.470639,0.366247,0.499936
0.206892,0.844786,0.86948,0.476015,0.385978,0.498845
0.209437,0.84102,0.869079,0.478535,0.395231,0.502598
0.211981,0.837254,0.87049,0.470287,0.412274,0.503096
0.214526,0.833488,0.865527,0.460202,0.417853,0.508989
0.217071,0.831892,0.866328,0.450116,0.412376,0.511885
0.219616,0.832774,0.857969,0.441351,0.40699,0.514969
0.222161,0.833657,0.853406,0.435931,0.3904,0.510361
0.224705,0.83454,0.85264,0.437757,0.416447,0.506362
0.22725,0.832657,0.858892,0.43674,0.396784,0.506925
0.221432,0.834125,0.855897,0.432009,0.356484,0.507066
0.204677,0.838066,0.846806,0.430717,0.520552,0.533498
0.187922,0.836329,0.847834,0.433504,0.695518,0.614459
0.171167,0.834592,0.831534,0.434611,0.720736,0.676435
0.154412,0.833953,0.84705,0.436128,0.740523,0.668801
0.14488,0.834569,0.864795,0.452732,0.726326,0.672354
0.144795,0.835186,0.870281,0.457876,0.740569,0.683518
0.144709,0.83881,0.868818,0.454437,0.735352,0.691434
0.144624,0.843281,0.8521,0.457881,0.717062,0.698388
0.144539,0.844794,0.848112,0.466258,0.721042,0.701366
0.144453,0.844739,0.857986,0.468573,0.736781,0.696341
0.144368,0.844929,0.86018,0.462631,0.779644,0.696429
0.144282,0.847451,0.858195,0.46637,0.756228,0.699185
0.144197,0.845814,0.846179,0.468303,0.721995,0.702691
0.144111,0.844081,0.851595,0.46757,0.729422,0.698317
0.144026,0.847667,0.852553,0.475037,0.710928,0.694096
0.143941,0.851254,0.842836,0.474389,0.72627,0.699537
0.143855,0.852558,0.851299,0.470199,0.716665,0.700675
0.14377,0.851255,0.853459,0.469068,0.687455,0.699373
0.143684,0.849953,0.859223,0.472309,0.721768,0.69949
0.143599,0.84865,0.865283,0.478456,0.739866,0.69578
0.143513,0.846307,0.861034,0.477202,0.734581,0.694666
0.143428,0.842777,0.862531,0.481288,0.719704,0.693552
0.143343,0.839247,0.867495,0.482608,0.69224,0.697555
0.143257,0.843719,0.860616,0.482783,0.714499,0.70166
0.143172,0.853125,0.855513,0.493562,0.724728,0.70248
0.143086,0.85772,0.859083,0.500616,0.732166,0.699994
0.143001,0.862316,0.849349,0.499695,0.747452,0.700604
0.142915,0.865237,0.84907,0.497242,0.73834,0.705641
0.14283,0.866246,0.85581,0.504683,0.738255,0.701155
0.142745,0.867254,0.861434,0.511254,0.719874,0.693838
0.142659,0.866145,0.86631,0.516829,0.729399,0.692313
0.142574,0.862614,0.864621,0.523687,0.767885,0.692243
0.142488,0.860758,0.865823,0.52912,0.719511,0.692958
0.143084,0.860814,0.854207,0.528975,0.690653,0.703688
0.144569,0.86087,0.854138,0.520948,0.734241,0.706788
0.146054,0.858546,0.848478,0.519111,0.724421,0.704384
0.147539,0.855621,0.845256,0.523594,0.717754,0.70198
0.149025,0.851978,0.854765,0.525376,0.756716,0.701218
0.15051,0.848437,0.851839,0.535138,0.762623,0.702332
0.151995,0.849109,0.856401,0.535335,0.738856,0.703446
0.15348,0.849782,0.864255,0.524826,0.719534,0.700839
0.154966,0.848964,0.870664,0.521935,0.721927,0.698904
0.156451,0.846442,0.870768,0.5244,0.738045,0.698904
0.157936,0.84698,0.867042,0.525466,0.71874,0.69657
0.159421,0.845052,0.858021,0.523796,0.7344,0.700252
0.160907,0.839644,0.846354,0.513929,0.740568,0.706456
0.162392,0.838048,0.849592,0.51036,0.722528,0.7018
0.163877,0.839942,0.858073,0.509991,0.741408,0.69623
0.165362,0.838843,0.862862,0.50602,0.733379,0.697408
0.166848,0.835649,0.872649,0.506271,0.719126,0.694506
0.168333,0.83408,0.861225,0.501925,0.72187,0.698868
0.169818,0.832724,0.857185,0.504694,0.69867,0.698153
0.171303,0.834192,0.856053,0.509384,0.707378,0.69487
0.172789,0.830998,0.849122,0.507157,0.742349,0.702844
0.173609,0.827804,0.855322,0.509619,0.723287,0.70251
0.173561,0.82461,0.861939,0.516376,0.719829,0.696969
0.173513,0.823377,0.860302,0.517521,0.740841,0.697872
0.173465,0.820934,0.849505,0.51587,0.727971,0.706139
0.173416,0.817487,0.84503,0.513552,0.731747,0.70587
0.173368,0.817403,0.850742,0.510486,0.738958,0.699209
0.17332,0.817319,0.848913,0.509103,0.736747,0.701073
0.173272,0.817235,0.856332,0.509674,0.740166,0.700405
0.173223,0.818701,0.859762,0.509972,0.723582,0.697872
0.173175,0.821937,0.856628,0.517168,0.729025,0.695949
0.173127,0.825173,0.859467,0.523569,0.738131,0.69114
0.173079,0.828409,0.860215,0.528302,0.722652,0.690683
0.17303,0.834685,0.84099,0.536849,0.728923,0.694424
0.172982,0.83761,0.841286,0.539323,0.730601,0.69256
0.172934,0.836344,0.859815,0.540976,0.722913,0.687646
0.172886,0.836476,0.841164,0.541151,0.733935,0.696617
0.172837,0.833492,0.849384,0.535141,0.718343,0.697954
0.172789,0.830508,0.86422,0.531774,0.717493,0.693685
0.172741,0.827524,0.852239,0.530643,0.740296,0.701847
0.172693,0.826115,0.842366,0.536289,0.736985,0.708731
0.172644,0.826508,0.853789,0.536087,0.738255,0.702574
0.173833,0.8269,0.858752,0.52715,0.747701,0.701835
0.17664,0.824677,0.854765,0.521284,0.730295,0.707288
0.179447,0.82331,0.842714,0.523668,0.755071,0.706339
0.182253,0.823904,0.840433,0.520934,0.754493,0.704392
0.18506,0.819914,0.852431,0.5132,0.710043,0.705893
0.187867,0.813862,0.863211,0.514727,0.704249,0.703078
0.190673,0.808398,0.854016,0.519707,0.702355,0.706092
0.19348,0.803607,0.839335,0.519377,0.712901,0.711662
0.196287,0.801224,0.85311,0.508255,0.705315,0.707617
0.199093,0.801594,0.850115,0.504743,0.739185,0.704099
0.2019,0.801964,0.85506,0.502814,0.763224,0.69793
0.204707,0.802334,0.86523,0.496093,0.715871,0.693867
0.207513,0.802704,0.846597,0.488519,0.709522,0.704861
0.21032,0.799292,0.852344,0.482758,0.731985,0.709493
0.213127,0.797639,0.869445,0.482266,0.720237,0.702832
0.215933,0.802934,0.86274,0.483094,0.737235,0.691575
0.21874,0.804896,0.861678,0.47753,0.713354,0.689182
0.221547,0.805949,0.873084,0.468311,0.709986,0.694377
0.224353,0.806162,0.857063,0.470172,0.758212,0.696664
0.22716,0.798014,0.847834,0.471284,0.769824,0.698951
0.229967,0.795313,0.847572,0.465094,0.744242,0.701237
0.232773,0.800962,0.853807,0.46338,0.723072,0.698353
0.23558,0.800514,0.868435,0.463779,0.706267,0.693087
0.238387,0.796479,0.867355,0.459368,0.698035,0.691856
0.241194,0.793935,0.871186,0.451431,0.698953,0.687669
0.244,0.694558,0.826989,0.430569,0.719897,0.692747
0.246807,0.579064,0.746378,0.4042,0.722131,0.706198
0.305242,0.578089,0.721562,0.377546,0.729354,0.690461
0.364776,0.581956,0.702442,0.350272,0.719602,0.688291
0.330621,0.585822,0.669824,0.336683,0.730443,0.715415
0.296465,0.585845,0.656485,0.330782,0.733946,0.719754
0.271776,0.58469,0.668745,0.332559,0.712186,0.708719
0.259465,0.58478,0.683617,0.334368,0.728866,0.699068
0.247154,0.585464,0.687291,0.332756,0.728118,0.695562
0.234843,0.587179,0.693908,0.328604,0.733209,0.690812
0.222532,0.588254,0.700578,0.326705,0.748585,0.691223
0.210221,0.589269,0.697026,0.330681,0.725192,0.694776
0.203631,0.586831,0.687779,0.333024,0.728152,0.699725
0.204523,0.586734,0.691749,0.330225,0.751794,0.697262
0.205415,0.589312,0.695876,0.321296,0.753529,0.69837
0.206307,0.591889,0.687291,0.322777,0.730227,0.703559
0.2072,0.590244,0.692672,0.322949,0.734944,0.6982
0.208092,0.583772,0.687413,0.320746,0.741759,0.696218
0.208984,0.58028,0.665976,0.326232,0.729138,0.70506
0.209876,0.580196,0.667178,0.323854,0.714817,0.706116
0.210768,0.582976,0.668083,0.316198,0.717686,0.704462
0.21166,0.589028,0.681579,0.30945,0.725884,0.699713
0.212552,0.59508,0.680203,0.302615,0.728413,0.697221
0.213445,0.596542,0.675937,0.297209,0.739208,0.697309
0.214337,0.59276,0.668135,0.294454,0.728798,0.703266
0.211009,0.593253,0.655388,0.301527,0.710145,0.710431
0.202161,0.598632,0.675432,0.310887,0.730227,0.705565
0.193314,0.601502,0.697148,0.306766,0.760991,0.699877
0.184467,0.601502,0.680796,0.308061,0.723072,0.703383
0.17562,0.595539,0.680221,0.315542,0.730284,0.699631
0.166772,0.586254,0.698436,0.320509,0.732472,0.692853
0.157925,0.580958,0.679698,0.315272,0.71967,0.699959
0.160511,0.577938,0.67174,0.310079,0.73753,0.698927
0.178049,0.577518,0.687605,0.305228,0.72356,0.693626
0.195587,0.582001,0.677382,0.29201,0.704408,0.702668
0.213124,0.592087,0.673708,0.288124,0.737257,0.704052
0.21614,0.555809,0.640255,0.285549,0.77038,0.713257
0.200164,0.5031,0.594525,0.274786,0.776106,0.718851
0.184189,0.502293,0.587054,0.280414,0.748778,0.70825
0.168214,0.510202,0.597294,0.290797,0.716257,0.704357
0.152239,0.514853,0.610076,0.289345,0.723877,0.696435
0.136263,0.519504,0.599993,0.295399,0.737949,0.696347
0.120288,0.522329,0.59355,0.299253,0.710837,0.701308
0.104313,0.523069,0.594821,0.303282,0.70426,0.699725
0.096415,0.523809,0.61288,0.317032,0.732931,0.69195
0.099078,0.524549,0.594647,0.32563,0.726723,0.697039
0.101742,0.525288,0.591495,0.325139,0.733255,0.698863
0.104406,0.527566,0.60823,0.326491,0.706562,0.691915
0.107069,0.528802,0.605949,0.325123,0.679234,0.695268
0.109733,0.526841,0.593724,0.32252,0.701329,0.704486
0.112397,0.52488,0.598791,0.324451,0.709408,0.698575
0.115061,0.524638,0.619619,0.331564,0.728243,0.690648
0.117724,0.526361,0.606071,0.336142,0.740795,0.693404
0.120388,0.528084,0.583763,0.340138,0.765855,0.700557
0.123052,0.529807,0.58843,0.348291,0.751205,0.699385
0.125715,0.529785,0.595901,0.356564,0.724739,0.694553
0.128379,0.530042,0.601421,0.360188,0.750479,0.692255
0.131043,0.532901,0.624408,0.368289,0.723061,0.68876
0.133707,0.535758,0.614377,0.373146,0.710916,0.691445
0.13637,0.538616,0.593759,0.375805,0.707821,0.700346
0.139034,0.539905,0.596353,0.380421,0.734015,0.705107
0.141698,0.539401,0.603267,0.384904,0.751692,0.703805
0.144361,0.538896,0.594516,0.389864,0.706154,0.704615
0.147025,0.54004,0.603528,0.383212,0.701357,0.698083
0.149689,0.539928,0.58627,0.383631,0.732756,0.701964
0.152352,0.531993,0.582143,0.38631,0.745456,0.702691
0.155016,0.527689,0.591739,0.388988,0.716881,0.704661
0.15768,0.529721,0.592592,0.388733,0.714023,0.70621
0.160344,0.527928,0.610442,0.386751,0.72492,0.700111
0.163007,0.526135,0.604051,0.384428,0.70866,0.701073
0.165671,0.526669,0.603964,0.379591,0.719647,0.698663
0.168335,0.527431,0.602901,0.374064,0.724376,0.700334
0.170998,0.525414,0.586044,0.366278,0.722902,0.705904
0.173662,0.520965,0.594525,0.360002,0.723231,0.706409
0.176326,0.516913,0.61476,0.357378,0.727494,0.699971
0.17899,0.516493,0.594455,0.356362,0.750757,0.702304
0.180907,0.517524,0.584233,0.354656,0.707299,0.707464
0.181849,0.517703,0.604573,0.358253,0.699679,0.70404
0.182791,0.515013,0.614116,0.366234,0.710474,0.697508
0.183732,0.513226,0.603441,0.366942,0.720192,0.702304
0.184674,0.512469,0.600289,0.365835,0.740659,0.705107
0.185616,0.511713,0.609414,0.360902,0.724421,0.700944
0.186558,0.510956,0.599471,0.355651,0.710395,0.704591
0.187499,0.512593,0.599836,0.359035,0.743154,0.70302
0.188441,0.516963,0.596179,0.362406,0.763315,0.700358
0.189383,0.520942,0.588116,0.360541,0.739843,0.70119
0.190325,0.521753,0.607185,0.352505,0.71637,0.697586
0.185772,0.519455,0.614212,0.350964,0.719489,0.697704
0.174033,0.517158,0.612253,0.362913,0.718865,0.697821
0.162294,0.51656,0.593167,0.371727,0.716858,0.70051
0.150556,0.51563,0.590711,0.377128,0.730862,0.696371
0.151873,0.514897,0.609031,0.370569,0.736962,0.691985
0.170265,0.517363,0.610633,0.357933,0.756818,0.695726
0.188656,0.519829,0.593707,0.351879,0.725124,0.702703
0.19866,0.51832,0.588621,0.353047,0.69977,0.70642
0.197696,0.515981,0.61476,0.356086,0.712368,0.695691
0.196731,0.517886,0.596945,0.35318,0.723503,0.696535
0.195766,0.519791,0.592522,0.356263,0.735545,0.699279
0.194802,0.518611,0.612601,0.360144,0.723639,0.695603
0.193837,0.51712,0.603145,0.351106,0.729989,0.699385
0.192873,0.517266,0.592174,0.351013,0.736248,0.70173
0.191908,0.515081,0.600481,0.353391,0.741101,0.697837
0.190943,0.514856,0.607098,0.34898,0.779972,0.696324
0.189979,0.515109,0.603842,0.35152,0.78105,0.698364
0.189014,0.513343,0.61119,0.350311,0.755616,0.697121
0.188049,0.50997,0.601351,0.350354,0.736883,0.700932
0.187085,0.508211,0.593811,0.343527,0.733039,0.702944
0.18612,0.507375,0.606088,0.330463,0.745512,0.700217
0.185156,0.503088,0.614499,0.330509,0.720339,0.697491
0.184191,0.501116,0.610912,0.327995,0.723503,0.694764
0.183226,0.501789,0.589736,0.314589,0.728333,0.699713
0.182262,0.502461,0.591982,0.312483,0.739491,0.701366
0.181297,0.504624,0.597607,0.317669,0.753036,0.699736
0.180333,0.505274,0.59355,0.316168,0.715191,0.701824
0.179368,0.505151,0.600237,0.308346,0.725328,0.700264
0.178403,0.505991,0.580715,0.303219,0.73601,0.705365
0.177439,0.506966,0.597747,0.305512,0.727267,0.702668
0.176474,0.507247,0.618191,0.309035,0.732075,0.696558
0.175509,0.506927,0.595744,0.309467,0.720033,0.700428
0.174545,0.511046,0.58176,0.303137,0.734661,0.705318
0.17358,0.511203,0.605479,0.292622,0.731945,0.69949
0.172616,0.511068,0.609118,0.300089,0.709408,0.696265
0.171651,0.513324,0.592418,0.29948,0.722868,0.702774
0.170686,0.512777,0.601874,0.300524,0.762623,0.698423
0.167568,0.512231,0.603197,0.308117,0.771683,0.695796
0.161632,0.511685,0.598774,0.302751,0.76505,0.697602
0.155696,0.512884,0.591843,0.307466,0.726825,0.696863
0.149761,0.514274,0.588935,0.308909,0.687501,0.696089
0.143825,0.513601,0.596423,0.319604,0.7112,0.698739
0.137889,0.512929,0.588064,0.330834,0.750093,0.700909
0.131954,0.512256,0.605966,0.327872,0.765016,0.693885
